date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
13-oct-2009,0,15.7,0,11.3, , ,0,0.1,1024.7,2.8,0,7,0,170,0,9, , , , , , , 
14-oct-2009,0,14,0,11.4, , ,0,0,1025.1,2.3,0,5,0,150,0,8, , , , , , , 
15-oct-2009,0,15.4,0,11.2, , ,0,0,1028.4,2.1,0,7,0,350,0,10, , , , , , , 
16-oct-2009,0,15.5,0,6.6, , ,0,0.1,1030.4,2.5,0,6,0,70,0,10, , , , , , , 
17-oct-2009,0,13.8,0,1.5, , ,0,0,1025.5,2.5,0,6,0,100,0,9, , , , , , , 
18-oct-2009,0,14.1,0,10.7, , ,0,2.9,1015,3.3,0,9,0,220,0,15, , , , , , , 
19-oct-2009,0,13.5,0,10.3, , ,0,7.4,995.2,7.1,0,14,0,150,0,25, , , , , , , 
20-oct-2009,0,14.2,0,7.6, , ,0,7.6,980,5.3,0,13,0,110,0,26, , , , , , , 
21-oct-2009,0,14.5,0,8.9, , ,0,18,977.3,7,0,13,0,150,0,25, , , , , , , 
22-oct-2009,0,15.5,0,6, , ,0,7.4,986,3.6,0,8,0,90,0,15, , , , , , , 
23-oct-2009,0,14.7,0,5.9, , ,0,0.6,995.9,4,0,10,0,150,0,19, , , , , , , 
24-oct-2009,0,15.9,0,10.7, , ,0,8.1,994,9.8,0,23,0,260,0,38, , , , , , , 
25-oct-2009,0,15.4,0,7.6, , ,0,0,1005.2,6.6,0,18,0,250,0,26, , , , , , , 
26-oct-2009,0,13.9,0,5, , ,0,0.8,1008.6,4.4,0,8,0,110,0,13, , , , , , , 
27-oct-2009,0,15.5,0,13.5, , ,0,4.7,1003.6,8.4,0,14,0,150,0,26, , , , , , , 
28-oct-2009,0,16.4,0,12.6, , ,0,1.6,1006.9,6,0,12,0,110,0,18, , , , , , , 
29-oct-2009,0,15.7,0,13.6, , ,0,1.9,1007.5,8.1,0,12,0,150,0,21, , , , , , , 
30-oct-2009,0,16.2,0,12.7, , ,0,21.4,1005.2,7.9,0,14,0,170,0,26, , , , , , , 
31-oct-2009,0,16.6,0,11.8, , ,0,5.2,1007.7,5.7,0,10,0,210,0,18, , , , , , , 
01-nov-2009,0,13.6,0,6.3, , ,0,22.8,996.4,7.4,0,18,0,270,0,26, , , , , , , 
02-nov-2009,0,12.1,0,5.4, , ,0,4.2,992.2,5.3,0,12,0,270,0,20, , , , , , , 
03-nov-2009,0,12.3,0,6.6, , ,0,9.2,983.6,9.3,0,15,0,260,0,28, , , , , , , 
04-nov-2009,0,12.1,0,6.4, , ,0,4.6,984.6,9.5,0,17,0,270,0,32, , , , , , , 
05-nov-2009,0,11,0,5, , ,0,0,994.6,8,0,17,0,290,0,30, , , , , , , 
06-nov-2009,0,12.1,0,3.9, , ,0,13.9,994.7,6.8,0,21,0,270,0,32, , , , , , , 
07-nov-2009,0,10.6,0,2.6, , ,0,13.4,990.4,7.7,0,17,0,270,0,30, , , , , , , 
08-nov-2009,0,12.5,0,5, , ,0,0,1004.9,5.2,0,11,0,300,0,21, , , , , , , 
09-nov-2009,0,10.4,0,4.2, , ,0,22.8,1009.8,3.5,0,9,0,330,0,16, , , , , , , 
10-nov-2009,0,10.9,0,0, , ,0,0.1,1006,3.7,0,9,0,310,0,15, , , , , , , 
11-nov-2009,0,11.9,0,-1.6, , ,0,14.6,995.3,3.7,0,11,0,120,0,18, , , , , , , 
12-nov-2009,0,12,0,5, , ,0,8.6,983.6,6.5,0,21,0,160,0,34, , , , , , , 
13-nov-2009,0,11.8,0,1.5, , ,0,13.1,978.3,6.1,0,17,0,50,0,27, , , , , , , 
14-nov-2009,0,10.9,0,3.8, , ,0,5.8,977.8,6.4,0,16,0,310,0,29, , , , , , , 
15-nov-2009,0,12.8,0,5.9, , ,0,10.2,989.3,5.6,0,11,0,170,0,20, , , , , , , 
16-nov-2009,0,11.9,0,6.3, , ,0,14.1,987.3,7.5,0,18,0,240,0,31, , , , , , , 
17-nov-2009,0,11.2,0,2.5, , ,0,1.6,995.4,6,0,12,0,210,0,23, , , , , , , 
18-nov-2009,0,14.4,0,11.1, , ,0,6.8,994.1,13.4,0,20,0,190,0,33, , , , , , , 
19-nov-2009,0,14.2,0,11.8, , ,0,41.3,989.9,15.1,0,21,0,190,0,38, , , , , , , 
20-nov-2009,0,12.7,0,7, , ,0,0.4,997.1,5.4,0,12,0,210,0,19, , , , , , , 
21-nov-2009,0,14,0,7.2, , ,0,17.5,994.4,12.8,0,21,0,160,0,34, , , , , , , 
22-nov-2009,0,10.4,0,6.7, , ,0,1.5,988.8,12.4,0,22,0,260,0,35, , , , , , , 
23-nov-2009,0,11.7,0,7.7, , ,0,5.8,993.1,7.9,0,20,0,270,0,33, , , , , , , 
24-nov-2009,0,13.2,0,5.3, , ,0,7.3,991.1,10.2,0,19,0,200,0,35, , , , , , , 
25-nov-2009,0,9.8,0,5.1, , ,0,2.3,987.5,8.4,0,16,0,250,0,32, , , , , , , 
26-nov-2009,0,8.2,0,2.7, , ,0,2.9,991.4,5.3,0,10,0,260,0,18, , , , , , , 
27-nov-2009,0,7.4,0,1.8, , ,0,5.1,989.5,4.1,0,11,0,240,0,18, , , , , , , 
28-nov-2009,0,3.7,0,-0.7, , ,0,1.6,984.7,4.1,0,10,0,340,0,15, , , , , , , 
29-nov-2009,0,6.6,0,1.4, , ,0,3.7,989.4,9.6,0,15,0,330,0,26, , , , , , , 
30-nov-2009,0,6,0,-1.8, , ,0,0,1003.5,4.6,0,11,0,330,0,18, , , , , , , 
01-dec-2009,0,11.3,0,-0.7, , ,0,6.2,998.4,5.7,0,15,0,170,0,27, , , , , , , 
02-dec-2009,0,10.2,0,4.9, , ,0,7,987.8,4.7,0,10,0,280,0,20, , , , , , , 
03-dec-2009,0,7.1,0,-0.3, , ,0,2.5,998.3,5.4,0,13,0,280,0,22, , , , , , , 
04-dec-2009,0,11,0,0.4, , ,0,8.2,994.5,4.6,0,10,0,190,0,18, , , , , , , 
05-dec-2009,0,12.2,0,5.8, , ,0,9.8,981.6,7.4,0,18,0,190,0,31, , , , , , , 
06-dec-2009,0,8.8,0,4.1, , ,0,1.7,982.9,6.2,0,14,0,240,0,28, , , , , , , 
07-dec-2009,0,8.6,0,1.7, , ,0,6.3,988.7,5.8,0,15,0,170,0,27, , , , , , , 
08-dec-2009,0,12.4,0,1.6, , ,0,4.8,996.8,6.9,0,14,0,150,0,23, , , , , , , 
09-dec-2009,0,10.3,0,2, , ,0,3.5,1008.2,4,0,10,0,230,0,17, , , , , , , 
10-dec-2009,0,9.3,0,-0.6, , ,0,0,1019.2,4.2,0,8,0,100,0,13, , , , , , , 
11-dec-2009,0,10.8,0,7, , ,0,0,1022.7,7.3,0,10,0,110,0,19, , , , , , , 
12-dec-2009,0,8.4,0,4.4, , ,0,0,1025.6,6.5,0,12,0,90,0,18, , , , , , , 
13-dec-2009,0,7,0,-1.4, , ,0,0,1026,2.4,0,8,0,40,0,11, , , , , , , 
14-dec-2009,0,6.2,0,-2.7, , ,0,0,1020.7,6.8,0,14,0,240,0,23, , , , , , , 
15-dec-2009,0,8.4,0,2.8, , ,0,0.9,1015.1,4.7,0,12,0,20,0,21, , , , , , , 
16-dec-2009,0,6.3,0,0.2, , ,0,0.5,1010.7,4.7,0,12,0,30,0,19, , , , , , , 
17-dec-2009,0,6.5,0,0.8, , ,0,0,1012,5.8,0,16,0,30,0,25, , , , , , , 
18-dec-2009,0,1.7,0,-3, , ,0,0,1018.2,5.1,0,11,0,0,0,16, , , , , , , 
19-dec-2009,0,5.3,0,-3, , ,0,0.8,1009,4.5,0,12,0,0,0,21, , , , , , , 
20-dec-2009,0,3.5,0,-4, , ,0,0,996.2,3.4,0,10,0,270,0,16, , , , , , , 
21-dec-2009,0,0.5,0,-5.2, , ,0,0,985.5,1.7,0,5,0,250,0,7, , , , , , , 
22-dec-2009,0,-0.4,0,-5.1, , ,0,0,981.8,1.7,0,5,0,260,0,7, , , , , , , 
23-dec-2009,0,1.4,0,-5.4, , ,0,0.3,980.6,2.3,0,6,0,300,0,8, , , , , , , 
24-dec-2009,0,3.3,0,-5.8, , ,0,0,984.7,3.6,0,7,0,260,0,10, , , , , , , 
25-dec-2009,0,6.7,0,-7.3, , ,0,6.6,988.8,3.6,0,9,0,110,0,15, , , , , , , 
26-dec-2009,0,8,0,-0.9, , ,0,2.3,987.3,4.3,0,13,0,220,0,24, , , , , , , 
27-dec-2009,0,6.4,0,-4, , ,0,0.1,994,6,0,12,0,280,0,19, , , , , , , 
28-dec-2009,0,6,0,-5.1, , ,0,0.4,993.7,5.3,0,14,0,70,0,24, , , , , , , 
29-dec-2009,0,5.3,0,2.2, , ,0,11.2,985.1,12.1,0,20,0,70,0,29, , , , , , , 
30-dec-2009,0,4.5,0,3, , ,0,8.3,983.5,12.8,0,20,0,60,0,35, , , , , , , 
31-dec-2009,0,4,0,-2.4, , ,0,1.2,995.4,11.5,0,22,0,60,0,37, , , , , , , 
01-jan-2010,0,0.4,0,-4.6, , ,0,0,1007,4.2,0,6,0,310,0,10, , , , , , , 
02-jan-2010,0,2.1,0,-7.4, , ,0,0,1013.2,2,0,4,0,260,0,6, , , , , , , 
03-jan-2010,0,4.6,0,-5.2, , ,0,0,1016.1,7,0,15,0,80,0,22, , , , , , , 
04-jan-2010,0,1.2,0,-5.7, , ,0,0,1013.9,3.9,0,9,0,40,0,13, , , , , , , 
05-jan-2010,0,2,0,-0.5, , ,0,0.5,1005.3,6.2,0,12,0,350,0,19, , , , , , , 
06-jan-2010,0,2.6,0,-4.7, , ,0,0,1006.8,9.3,0,17,0,350,0,29, , , , , , , 
07-jan-2010,0,2.9,0,-6.4, , ,0,0,1012.9,2.9,0,8,0,250,0,11, , , , , , , 
08-jan-2010,0,2.3,0,-8.5, , ,0,0,1020.5,1.7,0,6,0,60,0,10, , , , , , , 
09-jan-2010,0,0.3,0,-8.6, , ,0,0,1024.6,3.4,0,8,0,230,0,11, , , , , , , 
10-jan-2010,0,1.2,0,-7.1, , ,0,0.5,1017.5,4.1,0,8,0,40,0,12, , , , , , , 
11-jan-2010,0,3.8,0,-0.1, , ,0,0.4,1007.3,4.1,0,11,0,90,0,17, , , , , , , 
12-jan-2010,0,5.7,0,2.6, , ,0,42.2,993,13.6,0,23,0,110,0,40, , , , , , , 
13-jan-2010,0,4.6,0,-0.4, , ,0,0.2,989.4,2.5,0,5,0,100,0,7, , , , , , , 
14-jan-2010,0,8.5,0,-0.5, , ,0,1.1,995.9,4.2,0,15,0,170,0,24, , , , , , , 
15-jan-2010,0,10.9,0,6.6, , ,0,29.9,992.8,12.7,0,22,0,160,0,40, , , , , , , 
16-jan-2010,0,10.9,0,2.5, , ,0,1.2,993.7,4.2,0,15,0,170,0,26, , , , , , , 
17-jan-2010,0,9.1,0,-1.3, , ,0,0,1008.3,3,0,6,0,220,0,11, , , , , , , 
18-jan-2010,0,7.9,0,5.3, , ,0,0.2,1016.1,3.3,0,7,0,100,0,11, , , , , , , 
19-jan-2010,0,8.6,0,6, , ,0,14.1,1005.3,8.8,0,13,0,110,0,26, , , , , , , 
20-jan-2010,0,10.3,0,0, , ,0,0.3,1002.3,2.1,0,6,0,110,0,9, , , , , , , 
21-jan-2010,0,11.2,0,4.4, , ,0,13.6,1001.1,8.6,0,18,0,160,0,30, , , , , , , 
22-jan-2010,0,9.4,0,-1.6, , ,0,0,1009.7,1.6,0,4,0,270,0,6, , , , , , , 
23-jan-2010,0,2.5,0,-1.6, , ,0,0,1018.8,2.9,0,7,0,290,0,9, , , , , , , 
24-jan-2010,0,4.9,0,-2.5, , ,0,0.3,1021.3,1.6,0,4,0,100,0,6, , , , , , , 
25-jan-2010,0,7.3,0,-2.4, , ,0,0,1028,2.4,0,9,0,50,0,13, , , , , , , 
26-jan-2010,0,8.9,0,-3.1, , ,0,0,1035.2,1.4,0,4,0,320,0,5, , , , , , , 
27-jan-2010,0,9.9,0,-1.5, , ,0,0.7,1029.4,5.2,0,12,0,310,0,21, , , , , , , 
28-jan-2010,0,8.5,0,4.5, , ,0,0.4,1009.7,7.6,0,17,0,260,0,25, , , , , , , 
29-jan-2010,0,8.3,0,2.1, , ,0,1.2,996.2,9.7,0,21,0,340,0,32, , , , , , , 
30-jan-2010,0,4.8,0,-2, , ,0,0,1000.3,3.5,0,6,0,350,0,10, , , , , , , 
31-jan-2010,0,5.5,0,-2.3, , ,0,0,1006.1,4.9,0,14,0,330,0,22, , , , , , , 
01-feb-2010,0,7,0,-4.4, , ,0,0,1009.9,1.6,0,5,0,230,0,11, , , , , , , 
02-feb-2010,0,8.9,0,5.2, , ,0,5.1,1004.3,5.5,0,14,0,260,0,21, , , , , , , 
03-feb-2010,0,10.4,0,2, , ,0,3.4,999.7,4.3,0,13,0,290,0,22, , , , , , , 
04-feb-2010,0,9.7,0,2, , ,0,17.9,989.2,6.8,0,14,0,150,0,25, , , , , , , 
05-feb-2010,0,8.7,0,2.5, , ,0,2.3,990.3,6.6,0,15,0,100,0,25, , , , , , , 
06-feb-2010,0,7.5,0,1.6, , ,0,0.1,1007.3,3.4,0,7,0,260,0,11, , , , , , , 
07-feb-2010,0,8.4,0,4, , ,0,0,1014.2,8,0,13,0,110,0,21, , , , , , , 
08-feb-2010,0,5,0,2.1, , ,0,0,1010,6.9,0,13,0,40,0,19, , , , , , , 
09-feb-2010,0,6,0,0.3, , ,0,0,1012.7,7.1,0,13,0,30,0,20, , , , , , , 
10-feb-2010,0,5.5,0,-3.8, , ,0,0,1017.6,4,0,11,0,40,0,15, , , , , , , 
11-feb-2010,0,5,0,-5.4, , ,0,0,1021.7,3.4,0,9,0,40,0,13, , , , , , , 
12-feb-2010,0,6.9,0,-3.8, , ,0,0,1023,3.2,0,8,0,30,0,12, , , , , , , 
13-feb-2010,0,6.3,0,-1.5, , ,0,0,1021.4,3.7,0,10,0,30,0,15, , , , , , , 
14-feb-2010,0,8.2,0,-4.8, , ,0,0,1014.8,3.7,0,8,0,320,0,15, , , , , , , 
15-feb-2010,0,8.7,0,1.8, , ,0,3.2,1001.1,5.6,0,14,0,260,0,22, , , , , , , 
16-feb-2010,0,7.4,0,-0.4, , ,0,0.9,987,3.6,0,8,0,270,0,12, , , , , , , 
17-feb-2010,0,6.5,0,-1.9, , ,0,0,983.6,4.2,0,12,0,70,0,18, , , , , , , 
18-feb-2010,0,5.8,0,-3.5, , ,0,0,988.6,4.3,0,9,0,310,0,15, , , , , , , 
19-feb-2010,0,6.4,0,-3.3, , ,0,0,991.9,3.8,0,10,0,270,0,14, , , , , , , 
20-feb-2010,0,6.7,0,-1.9, , ,0,0.5,990.2,2.3,0,8,0,220,0,12, , , , , , , 
21-feb-2010,0,6,0,-3.2, , ,0,0,985.3,2,0,5,0,300,0,8, , , , , , , 
22-feb-2010,0,4.5,0,-4.4, , ,0,0,983.3,3.3,0,8,0,220,0,11, , , , , , , 
23-feb-2010,0,3.8,0,-4.6, , ,0,2.4,980.1,7.7,0,13,0,70,0,21, , , , , , , 
24-feb-2010,0,5.9,0,1.9, , ,0,3.3,980.8,4,0,8,0,310,0,12, , , , , , , 
25-feb-2010,0,5.6,0,0.7, , ,0,0.8,981.8,4.7,0,9,0,300,0,14, , , , , , , 
26-feb-2010,0,8.8,0,-0.4, , ,0,0,984.5,9.4,0,20,0,250,0,30, , , , , , , 
27-feb-2010,0,9.1,0,-4.3, , ,0,0,985.1,1.9,0,6,0,280,0,8, , , , , , , 
28-feb-2010,0,9.5,0,-2.4, , ,0,0,992.3,4.8,0,13,0,280,0,20, , , , , , , 
01-mar-2010,0,10.3,0,-4.8, , ,0,0,1006,1.6,0,4,0,150,0,6, , , , , , , 
02-mar-2010,0,8.4,0,-3.7, , ,0,0,1013.8,5.1,0,9,0,100,0,18, , , , , , , 
03-mar-2010,0,6.6,0,3.7, , ,0,4.3,1012.2,4.5,0,6,0,90,0,12, , , , , , , 
04-mar-2010,0,9.2,0,-3, , ,0,0,1020.6,3.7,0,9,0,40,0,14, , , , , , , 
05-mar-2010,2,9.5,3,-6, , ,0,0,1027.2,2.1,0,5,0,30,0,8, , , , , , , 
06-mar-2010,0,8.8,0,-4.5, , ,0,0,1023.8,3.1,0,10,0,40,0,15, , , , , , , 
07-mar-2010,0,6.3,0,-2.4, , ,0,0,1024.3,6.3,0,11,0,100,0,18, , , , , , , 
08-mar-2010,2,6.8,3,-6.2, , ,0,0,1024.1,4.6,0,12,0,100,0,20, , , , , , , 
09-mar-2010,2,8.8,3,6.5, , ,0,0,1026.4,2.6,0,8,0,110,0,15, , , , , , , 
10-mar-2010,2,8.5,3,-5.9, , ,0,0,1026.2,2.6,0,6,0,30,0,10, , , , , , , 
11-mar-2010,0,9.4,0,-3.8, , ,0,0,1023.5,3.9,0,10,0,340,0,15, , , , , , , 
12-mar-2010,0,10.4,0,0.2, , ,0,0,1023.7,4.9,0,11,0,340,0,16, , , , , , , 
13-mar-2010,0,8.8,0,2.5, , ,0,0,1028.1,3.5,0,7,0,0,0,11, , , , , , , 
14-mar-2010,0,11.7,0,-1.8, , ,0,0,1028.5,3.4,0,8,0,350,0,13, , , , , , , 
15-mar-2010,0,10.5,0,-2.9, , ,0,0,1023.6,3,0,8,0,210,0,15, , , , , , , 
16-mar-2010,0,9.9,0,4.8, , ,0,1.5,1014.4,7.2,0,14,0,150,0,22, , , , , , , 
17-mar-2010,0,12.6,0,9.2, , ,0,0.1,1008.1,7.5,0,14,0,170,0,22, , , , , , , 
18-mar-2010,0,13.8,0,7.9, , ,0,9.1,1000.2,10.6,0,18,0,170,0,30, , , , , , , 
19-mar-2010,0,9.2,0,2.4, , ,0,8.6,998.6,5.1,0,14,0,10,0,26, , , , , , , 
20-mar-2010,0,11.8,0,1.9, , ,0,1.7,999.8,7.2,0,16,0,30,0,28, , , , , , , 
21-mar-2010,0,14.1,0,1.1, , ,0,2.2,1005.8,6.5,0,15,0,170,0,26, , , , , , , 
22-mar-2010,0,11.5,0,3.8, , ,0,5.3,1004.8,8.4,0,19,0,200,0,34, , , , , , , 
23-mar-2010,0,9.5,0,4.9, , ,0,5.1,1001,6.4,0,12,0,160,0,19, , , , , , , 
24-mar-2010,0,12.9,0,7.4, , ,8, ,991.2,5.5,0,11,0,160,0,20, , , , , , , 
25-mar-2010,0,11.2,0,6.3, , ,0,8.3,987.4,6.5,0,11,0,110,0,20, , , , , , , 
26-mar-2010,0,13,0,5, , ,0,1.5,989.6,4,0,8,0,110,0,14, , , , , , , 
27-mar-2010,0,12.9,0,1.4, , ,0,0,999.7,4.8,0,10,0,280,0,17, , , , , , , 
28-mar-2010,0,12.1,0,1.5, , ,0,4.7,1000.1,2.4,0,7,0,160,0,11, , , , , , , 
29-mar-2010,0,13.5,0,1.5, , ,0,21.1,987.6,7.2,0,13,0,80,0,19, , , , , , , 
30-mar-2010,0,8.8,0,1.3, , ,0,7.6,984.4,14.5,0,21,0,280,0,38, , , , , , , 
31-mar-2010,0,8,0,1.3, , ,0,0.7,995.6,11,0,17,0,320,0,31, , , , , , , 
01-apr-2010,0,9.7,0,0.9, , ,0,0.6,997.6,3.8,0,10,0,250,0,17, , , , , , , 
02-apr-2010,0,10.3,0,1.6, , ,0,4.7,988.4,5.8,0,15,0,110,0,25, , , , , , , 
03-apr-2010,0,9.4,0,-0.1, , ,0,0.1,997.2,6,0,13,0,300,0,23, , , , , , , 
04-apr-2010,0,9.6,0,-1.3, , ,0,5,1007.7,6.8,0,15,0,200,0,26, , , , , , , 
05-apr-2010,0,11.8,0,9, , ,0,7.6,1002.4,14.4,0,20,0,170,0,37, , , , , , , 
06-apr-2010,0,13.2,0,6.7, , ,0,17,1003.2,8.4,0,19,0,170,0,33, , , , , , , 
07-apr-2010,0,12.7,0,2.4, , ,0,0,1017.2,4.8,0,12,0,270,0,19, , , , , , , 
08-apr-2010,0,14.5,0,-0.1, , ,0,0,1025.3,2.5,0,9,0,200,0,15, , , , , , , 
09-apr-2010,0,13.5,0,4.7, , ,0,0,1026.2,6.1,0,12,0,160,0,18, , , , , , , 
10-apr-2010,0,15.8,0,4.1, , ,0,0,1025.9,5.1,0,9,0,150,0,17, , , , , , , 
11-apr-2010,0,19.3,0,0.9, , ,0,0,1024.4,2.7,0,8,0,40,0,13, , , , , , , 
12-apr-2010,0,16.3,0,2.2, , ,0,0,1023.7,3.4,0,10,0,0,0,17, , , , , , , 
13-apr-2010,0,16,0,2.2, , ,0,0,1021.4,3.8,0,10,0,30,0,15, , , , , , , 
14-apr-2010,0,11.6,0,2.6, , ,0,0,1019.2,5.4,0,12,0,60,0,17, , , , , , , 
15-apr-2010,0,15.3,0,0.4, , ,0,0,1020.8,6.3,0,14,0,40,0,21, , , , , , , 
16-apr-2010,0,13.1,0,0.7, , ,0,0,1022.7,3.9,0,10,0,100,0,15, , , , , , , 
17-apr-2010,0,16.1,0,-1.2, , ,0,0,1016.5,2.6,0,8,0,130,0,11, , , , , , , 
18-apr-2010,0,15,0,2.8, , ,0,0,1011.8,4.3,0,9,0,10,0,13, , , , , , , 
19-apr-2010,0,13.9,0,0.8, , ,0,0,1014,3.2,0,9,0,0,0,14, , , , , , , 
20-apr-2010,0,13.4,0,0.3, , ,0,0,1016.5,3.3,0,8,0,0,0,12, , , , , , , 
21-apr-2010,0,10.9,0,0.7, , ,0,0,1017.3,3.7,0,9,0,100,0,14, , , , , , , 
22-apr-2010,0,12.2,0,-0.8, , ,0,0,1013.5,3.3,0,9,0,100,0,14, , , , , , , 
23-apr-2010,0,14.2,0,0.2, , ,0,0,1009.1,5.1,0,11,0,160,0,17, , , , , , , 
24-apr-2010,0,12.6,0,6.5, , ,0,4,1006.2,6,0,9,0,160,0,19, , , , , , , 
25-apr-2010,0,16.8,0,8.8, , ,0,14.4,1010.9,5.1,0,12,0,260,0,20, , , , , , , 
26-apr-2010,0,16.7,0,7.2, , ,0,0,1018.6,4.9,0,11,0,200,0,17, , , , , , , 
27-apr-2010,0,12.8,0,11.1, , ,0,0,1016,7.8,0,15,0,170,0,23, , , , , , , 
28-apr-2010,0,16.2,0,10.6, , ,0,1,1009.4,6.3,0,12,0,220,0,20, , , , , , , 
29-apr-2010,0,14.1,0,5.4, , ,0,0.4,1005.2,4.5,0,11,0,260,0,16, , , , , , , 
30-apr-2010,0,14,0,5, , ,0,4.6,1002.9,5.4,0,12,0,260,0,18, , , , , , , 
01-may-2010,0,13.1,0,3, , ,0,6.2,1005.8,3.5,0,14,0,310,0,22, , , , , , , 
02-may-2010,0,12.6,0,4.6, , ,0,0.6,1014.2,6.1,0,14,0,0,0,24, , , , , , , 
03-may-2010,0,13.1,0,4.2, , ,0,0,1023.2,6.5,0,13,0,10,0,18, , , , , , , 
04-may-2010,0,13.1,0,3, , ,0,0,1025.9,5.4,0,11,0,330,0,17, , , , , , , 
05-may-2010,0,14.7,0,6.4, , ,0,0.4,1018.8,6,0,11,0,310,0,17, , , , , , , 
06-may-2010,0,14.6,0,9.6, , ,0,0.6,1011.1,6.7,0,14,0,10,0,21, , , , , , , 
07-may-2010,0,12.5,0,6.2, , ,0,0.4,1010.2,7.7,0,15,0,60,0,24, , , , , , , 
08-may-2010,0,14.3,0,4, , ,0,0,1011.8,7.9,0,16,0,50,0,24, , , , , , , 
09-may-2010,0,15,0,2.8, , ,0,0,1010.1,5.3,0,11,0,50,0,17, , , , , , , 
10-may-2010,0,12.2,0,3.5, , ,0,0,1010.7,8,0,16,0,10,0,25, , , , , , , 
11-may-2010,0,11.4,0,0.6, , ,0,0,1011.4,4.7,0,10,0,40,0,16, , , , , , , 
12-may-2010,0,12.2,0,4.7, , ,0,0,1011.7,4.7,0,12,0,340,0,22, , , , , , , 
13-may-2010,0,12.2,0,4.5, , ,0,2,1006.3,4.8,0,11,0,190,0,19, , , , , , , 
14-may-2010,0,13.9,0,5.4, , ,0,0.4,1007.1,6.1,0,14,0,340,0,23, , , , , , , 
15-may-2010,0,15.4,0,3.3, , ,0,0,1011.9,5.2,0,11,0,270,0,19, , , , , , , 
16-may-2010,0,14.4,0,4.8, , ,0,1.2,1013.6,6,0,12,0,300,0,20, , , , , , , 
17-may-2010,0,14.7,0,3.9, , ,0,0,1019.8,3.5,0,9,0,160,0,15, , , , , , , 
18-may-2010,0,12.8,0,9.8, , ,0,7.5,1020.2,5.4,0,10,0,170,0,17, , , , , , , 
19-may-2010,0,20.5,0,11.6, , ,0,1.2,1021.7,4.1,0,9,0,190,0,14, , , , , , , 
20-may-2010,0,22.7,0,12.5, , ,0,0,1025.6,3.7,0,8,0,160,0,13, , , , , , , 
21-may-2010,0,20,0,10.1, , ,0,0,1025.2,4.2,0,8,0,170,0,13, , , , , , , 
22-may-2010,0,22.1,0,7.7, , ,0,0.1,1022.7,3.8,0,9,0,90,0,14, , , , , , , 
23-may-2010,0,22.5,0,7.3, , ,0,0,1017.7,3.1,0,7,0,160,0,12, , , , , , , 
24-may-2010,0,19.2,0,5, , ,0,0,1012,3.4,0,7,0,50,0,11, , , , , , , 
25-may-2010,0,19.1,0,9.4, , ,0,0,1008.5,6.4,0,11,0,60,0,18, , , , , , , 
26-may-2010,0,16.4,0,5.6, , ,0,0,1007.2,5,0,11,0,50,0,16, , , , , , , 
27-may-2010,0,16.1,0,3.6, , ,0,0,1007.3,5.7,0,12,0,260,0,18, , , , , , , 
28-may-2010,0,15.7,0,3.4, , ,0,1.9,1006.2,4.2,0,11,0,170,0,18, , , , , , , 
29-may-2010,0,19.2,0,10.2, , ,0,4.2,1001.2,7.8,0,16,0,250,0,23, , , , , , , 
30-may-2010,0,14.2,0,9.1, , ,0,1.6,1010,2.9,0,7,0,270,0,10, , , , , , , 
31-may-2010,0,15.3,0,10.4, , ,0,10,1011.7,5.2,0,10,0,150,0,19, , , , , , , 
01-jun-2010,0,19,0,9.2, , ,0,0.3,1011.7,5.9,0,11,0,280,0,19, , , , , , , 
02-jun-2010,0,19.6,0,7.7, , ,0,0,1016.2,3.6,0,8,0,150,0,13, , , , , , , 
03-jun-2010,0,18.2,0,10.9, , ,0,0,1013,6.4,0,10,0,110,0,19, , , , , , , 
04-jun-2010,0,20.4,0,12.3, , ,0,0,1011.4,5.3,0,10,0,160,0,17, , , , , , , 
05-jun-2010,0,20.1,0,8.7, , ,0,0,1012.7,3.6,0,9,0,270,0,14, , , , , , , 
06-jun-2010,0,19.6,0,11.4, , ,0,3.2,1009.3,4.5,0,9,0,310,0,19, , , , , , , 
07-jun-2010,0,17.2,0,11.7, , ,0,14.1,1000,5.2,0,12,0,100,0,21, , , , , , , 
08-jun-2010,0,19.5,0,13.1, , ,0,24.6,994.8,3.3,0,9,0,100,0,15, , , , , , , 
09-jun-2010,0,17.5,0,12.7, , ,0,2.3,1001,6.5,0,13,0,20,0,23, , , , , , , 
10-jun-2010,0,18,0,12.2, , ,0,0,1007.1,5.7,0,15,0,10,0,25, , , , , , , 
11-jun-2010,0,19.4,0,9.7, , ,0,0,1010.4,6.6,0,11,0,0,0,20, , , , , , , 
12-jun-2010,0,18.7,0,9.6, , ,0,0,1014.3,5.5,0,11,0,0,0,18, , , , , , , 
13-jun-2010,0,16.5,0,7.8, , ,0,0.3,1012.2,7.4,0,15,0,270,0,26, , , , , , , 
14-jun-2010,0,18.3,0,10.2, , ,0,0.1,1018.5,6.3,0,15,0,330,0,22, , , , , , , 
15-jun-2010,0,21.9,0,9.9, , ,0,0,1024.1,3.4,0,7,0,160,0,10, , , , , , , 
16-jun-2010,0,22.1,0,9.4, , ,0,0,1022.4,3.6,0,7,0,280,0,10, , , , , , , 
17-jun-2010,0,22.6,0,10.2, , ,0,0,1019.3,3.7,0,7,0,290,0,17, , , , , , , 
